"FORMAL","ESTRATO","DEPARTAMENTO","SEXO","ESTADO_CIVIL","TRAB_VEN","EDAD","HORAS_TRAB_SEM","INGRESO_D","INGRESO_E"
"No","Medio bajo","LIMA","Hombre","Soltero/a","No",23,45,300,0
"No","Medio bajo","LIMA","Mujer","Conviviente","No",31,55,465,0
NA,"Medio bajo","LIMA","Hombre","Casado/a","Sí",31,48,NA,NA
NA,"Medio bajo","LIMA","Mujer","Conviviente","Sí",28,48,NA,NA
"Sí","Medio bajo","LIMA","Hombre","Conviviente","Sí",26,56,1200,0
NA,"Medio bajo","LIMA","Mujer","Soltero/a","No",53,25,NA,NA
"No","Medio alto","LIMA","Mujer","Soltero/a","Sí",27,40,150,50
"Sí","Medio alto","LIMA","Mujer","Casado/a","Sí",24,82,1300,0
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",29,66,50,15
"No","Medio alto","LIMA","Hombre","Soltero/a","No",24,91,1039,273
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",26,78,1299,234
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",28,78,310,80
"No","Medio alto","LIMA","Mujer","Conviviente","Sí",27,40,200,0
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",32,86,NA,NA
NA,"Medio alto","LIMA","Hombre","Soltero/a","Sí",36,77,NA,NA
"No","Medio alto","LIMA","Mujer","Conviviente","Sí",27,72,180,60
"Sí","Medio alto","LIMA","Mujer","Divorciado/a","Sí",46,48,930,0
"Sí","Medio alto","LIMA","Hombre","Soltero/a","Sí",29,59,1200,0
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",30,18,NA,NA
"No","Medio alto","LIMA","Mujer","Conviviente","Sí",24,48,180,0
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",23,30,600,0
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",34,48,NA,NA
"No","Medio alto","LIMA","Mujer","Casado/a","Sí",51,21,180,45
"No","Medio alto","LIMA","Hombre","Casado/a","Sí",51,37,660,0
"No","Medio alto","LIMA","Mujer","Conviviente","Sí",30,84,1200,0
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",43,42,720,0
"No","Medio alto","LIMA","Hombre","Soltero/a","No",19,42,510,0
"No","Medio alto","LIMA","Mujer","Soltero/a","Sí",39,62,600,0
"No","Medio alto","LIMA","Mujer","Soltero/a","Sí",31,66,1400,0
"Sí","Medio alto","LIMA","Hombre","Soltero/a","Sí",31,50,600,0
"No","Medio alto","LIMA","Mujer","Casado/a","Sí",41,84,350,0
"Sí","Medio alto","LIMA","Hombre","Casado/a","Sí",36,72,1300,0
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",34,77,500,0
"No","Medio alto","LIMA","Mujer","Conviviente","Sí",28,60,300,0
"No","Medio bajo","LIMA","Mujer","Casado/a","Sí",48,48,1500,0
"No","Medio bajo","LIMA","Hombre","Casado/a","Sí",53,54,1000,0
"No","Medio bajo","LIMA","Mujer","Soltero/a","No",19,65,220,0
NA,"Medio bajo","LIMA","Mujer","Soltero/a","Sí",48,56,NA,NA
"Sí","Medio bajo","LIMA","Hombre","Casado/a","Sí",56,72,1300,0
NA,"Medio bajo","LIMA","Hombre","Casado/a","Sí",51,70,NA,NA
NA,"Medio bajo","LIMA","Hombre","Soltero/a","No",20,58,NA,NA
NA,"Medio bajo","LIMA","Mujer","Soltero/a","Sí",18,70,NA,NA
NA,"Medio bajo","LIMA","Mujer","Casado/a","Sí",32,70,NA,NA
NA,"Medio bajo","LIMA","Hombre","Casado/a","Sí",29,84,NA,NA
NA,"Medio bajo","LIMA","Hombre","Soltero/a","No",24,84,NA,NA
"Sí","Medio bajo","LIMA","Hombre","Conviviente","Sí",29,66,1000,0
"Sí","Medio bajo","LIMA","Mujer","Conviviente","Sí",24,54,1000,0
"No","Medio bajo","LIMA","Mujer","Soltero/a","Sí",26,48,500,0
NA,"Medio","LIMA","Hombre","Casado/a","Sí",33,60,NA,NA
NA,"Medio","LIMA","Mujer","Casado/a","No",30,44,NA,NA
NA,"Medio","LIMA","Mujer","Soltero/a","Sí",37,55,NA,NA
"Sí","Medio alto","LIMA","Hombre","Casado/a","Sí",35,84,1000,0
NA,"Medio alto","LIMA","Mujer","Casado/a","Sí",34,54,NA,NA
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",39,84,284,0
NA,"Medio alto","LIMA","Mujer","Conviviente","Sí",36,15,NA,NA
NA,"Medio alto","LIMA","Hombre","Soltero/a","Sí",28,44,NA,NA
"No","Medio alto","LIMA","Mujer","Soltero/a","Sí",46,39,800,0
"Sí","Medio alto","LIMA","Mujer","Conviviente","Sí",31,42,1000,0
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",33,77,NA,NA
"No","Bajo","LIMA","Mujer","Casado/a","Sí",29,47,1500,0
NA,"Bajo","LIMA","Hombre","Casado/a","Sí",31,66,NA,NA
"Sí","Bajo","LIMA","Hombre","Soltero/a","Sí",26,48,1600,0
"No","Medio bajo","LIMA","Mujer","Soltero/a","No",25,48,300,0
"No","Medio bajo","LIMA","Hombre","Divorciado/a","Sí",52,20,80,0
"No","Medio bajo","LIMA","Mujer","Conviviente","Sí",19,60,480,0
"No","Medio","LIMA","Hombre","Soltero/a","Sí",24,0,500,360
"No","Medio","LIMA","Mujer","Soltero/a","No",19,0,550,0
"No","Medio","LIMA","Hombre","Soltero/a","No",19,70,230,0
"No","Medio bajo","LIMA","Hombre","Soltero/a","Sí",54,48,420,0
"Sí","Medio bajo","LIMA","Hombre","Soltero/a","No",28,48,700,0
"No","Medio bajo","LIMA","Mujer","Divorciado/a","No",50,48,750,0
NA,"Medio bajo","LIMA","Mujer","Conviviente","Sí",31,56,NA,NA
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",33,50,750,0
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",43,60,210,0
"No","Medio bajo","LIMA","Mujer","Conviviente","Sí",50,13,40,0
"No","Medio bajo","LIMA","Mujer","Soltero/a","Sí",39,72,250,0
NA,"Bajo","LIMA","Hombre","Soltero/a","No",30,48,NA,NA
NA,"Bajo","LIMA","Hombre","Soltero/a","No",22,15,NA,NA
"No","Bajo","LIMA","Hombre","Divorciado/a","Sí",46,0,NA,NA
NA,"Medio bajo","LIMA","Hombre","Casado/a","Sí",41,78,NA,NA
NA,"Medio bajo","LIMA","Hombre","Soltero/a","No",21,36,NA,NA
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",34,51,1200,0
"No","Medio bajo","LIMA","Mujer","Conviviente","Sí",29,24,200,0
"Sí","Medio bajo","LIMA","Hombre","Conviviente","Sí",33,62,455,0
"Sí","Medio bajo","LIMA","Mujer","Conviviente","No",29,72,1200,0
"Sí","Medio","LIMA","Hombre","Conviviente","Sí",31,48,1500,0
"Sí","Medio","LIMA","Hombre","Casado/a","Sí",32,54,800,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",33,60,260,0
"No","Medio","LIMA","Mujer","Conviviente","No",35,54,450,0
NA,"Medio","LIMA","Hombre","Conviviente","Sí",45,72,NA,NA
"No","Medio","LIMA","Mujer","Conviviente","Sí",47,65,1000,240
"Sí","Medio","LIMA","Hombre","Soltero/a","Sí",28,60,930,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",31,52,930,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",31,48,930,0
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",30,48,700,0
"Sí","Medio bajo","LIMA","Mujer","Conviviente","Sí",32,48,600,0
"Sí","Medio bajo","LIMA","Mujer","Soltero/a","Sí",35,48,430,0
NA,"Medio bajo","LIMA","Hombre","Conviviente","Sí",67,16,NA,NA
NA,"Medio bajo","LIMA","Mujer","Conviviente","Sí",61,37,NA,NA
"Sí","Medio bajo","LIMA","Mujer","Soltero/a","No",29,84,1500,0
NA,"Medio bajo","LIMA","Hombre","Conviviente","Sí",42,84,NA,NA
NA,"Medio bajo","LIMA","Mujer","Casado/a","Sí",30,48,NA,NA
"Sí","Medio bajo","LIMA","Hombre","Conviviente","Sí",35,48,950,0
"Sí","Medio bajo","LIMA","Mujer","Conviviente","Sí",30,48,1000,0
"Sí","Medio bajo","LIMA","Mujer","Conviviente","Sí",38,48,320,0
"No","Medio bajo","LIMA","Hombre","Conviviente","No",26,72,210,0
"No","Medio bajo","LIMA","Mujer","Soltero/a","Sí",46,48,1100,0
"No","Medio bajo","LIMA","Mujer","Soltero/a","Sí",24,54,750,0
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",32,72,300,0
NA,"Medio bajo","LIMA","Mujer","Conviviente","Sí",40,25,NA,NA
"No","Medio bajo","LIMA","Hombre","Soltero/a","No",17,21,140,0
"No","Medio bajo","LIMA","Hombre","Casado/a","Sí",35,72,800,0
"Sí","Medio bajo","LIMA","Mujer","Casado/a","Sí",34,63,400,0
"No","Medio","LIMA","Mujer","Soltero/a","No",56,54,930,0
"Sí","Medio","LIMA","Hombre","Soltero/a","Sí",39,40,1500,0
"No","Medio","LIMA","Hombre","Casado/a","Sí",38,72,700,0
"Sí","Medio","LIMA","Hombre","Soltero/a","Sí",41,72,930,0
NA,"Medio","LIMA","Mujer","Soltero/a","Sí",44,43,NA,NA
"No","Medio","LIMA","Hombre","Casado/a","No",41,54,300,0
NA,"Medio","LIMA","Mujer","Casado/a","No",40,27,NA,NA
"No","Medio","LIMA","Mujer","Soltero/a","No",18,0,250,0
NA,"Medio bajo","LIMA","Mujer","Conviviente","Sí",23,6,NA,NA
"Sí","Medio alto","LIMA","Hombre","Casado/a","Sí",30,40,1400,0
NA,"Medio alto","LIMA","Mujer","Casado/a","Sí",31,10,NA,NA
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",34,78,NA,NA
"No","Medio alto","LIMA","Mujer","Conviviente","Sí",28,42,930,0
NA,"Medio alto","LIMA","Hombre","Casado/a","Sí",41,70,NA,NA
"Sí","Medio alto","LIMA","Mujer","Casado/a","Sí",40,48,2000,0
"Sí","Medio alto","LIMA","Hombre","Soltero/a","Sí",30,60,1100,208
"Sí","Medio alto","LIMA","Mujer","Soltero/a","Sí",33,0,500,300
"Sí","Medio alto","LIMA","Mujer","Soltero/a","Sí",28,66,1200,0
NA,"Medio","LIMA","Hombre","Conviviente","Sí",39,60,NA,NA
NA,"Medio","LIMA","Mujer","Conviviente","Sí",34,32,NA,NA
"Sí","Medio","LIMA","Hombre","Casado/a","Sí",43,66,753,74
NA,"Medio","LIMA","Hombre","Conviviente","Sí",27,66,NA,NA
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",23,48,1000,0
"No","Medio alto","LIMA","Mujer","Separado","No",18,91,720,0
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",28,48,840,0
NA,"Medio alto","LIMA","Mujer","Conviviente","Sí",27,40,NA,NA
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",34,0,1300,0
"No","Medio alto","LIMA","Mujer","Conviviente","No",41,84,1200,165
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",32,32,400,32
"No","Medio bajo","LIMA","Mujer","Soltero/a","Sí",33,66,1000,240
NA,"Medio bajo","LIMA","Hombre","Conviviente","Sí",52,80,NA,NA
NA,"Medio bajo","LIMA","Mujer","Conviviente","Sí",41,81,NA,NA
"Sí","Medio bajo","LIMA","Hombre","Soltero/a","Sí",23,40,500,0
"No","Medio bajo","LIMA","Hombre","Soltero/a","Sí",32,66,300,0
"No","Medio bajo","LIMA","Hombre","Soltero/a","Sí",27,48,420,60
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",23,76,250,18
"Sí","Medio","LIMA","Hombre","Casado/a","Sí",27,84,96,0
"Sí","Medio","LIMA","Mujer","Casado/a","Sí",39,48,1030,0
"Sí","Medio","LIMA","Hombre","Casado/a","Sí",35,48,930,0
NA,"Medio","LIMA","Mujer","Separado","Sí",36,24,NA,NA
NA,"Medio","LIMA","Hombre","Soltero/a","No",16,30,NA,NA
"No","Medio","LIMA","Hombre","Conviviente","Sí",41,72,600,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",39,42,530,0
"Sí","Medio alto","LIMA","Mujer","Separado","Sí",26,48,250,0
"No","Medio alto","LIMA","Mujer","Separado","No",27,60,250,0
"Sí","Medio alto","LIMA","Hombre","Separado","Sí",36,70,500,0
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",36,77,220,0
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",25,48,200,40
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",25,54,200,0
"No","Medio","LIMA","Mujer","Soltero/a","Sí",45,8,30,8
"No","Medio","LIMA","Mujer","Soltero/a","Sí",28,63,500,0
NA,"Medio","LIMA","Mujer","Conviviente","Sí",42,48,NA,NA
"No","Medio","LIMA","Hombre","Conviviente","No",33,78,60,0
NA,"Medio","LIMA","Hombre","Conviviente","Sí",37,45,NA,NA
NA,"Medio","LIMA","Mujer","Conviviente","Sí",34,45,NA,NA
NA,"Medio","LIMA","Hombre","Conviviente","Sí",27,52,NA,NA
"No","Medio","LIMA","Mujer","Conviviente","Sí",22,58,600,0
"Sí","Medio","LIMA","Hombre","Soltero/a","Sí",34,65,600,0
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",32,64,200,0
NA,"Medio bajo","LIMA","Mujer","Conviviente","Sí",26,75,NA,NA
NA,"Medio bajo","LIMA","Hombre","Casado/a","No",38,40,NA,NA
NA,"Medio bajo","LIMA","Mujer","Casado/a","Sí",36,45,NA,NA
NA,"Medio bajo","LIMA","Mujer","Casado/a","Sí",28,6,NA,NA
NA,"Medio bajo","LIMA","Hombre","Casado/a","Sí",30,56,NA,NA
"No","Medio bajo","LIMA","Mujer","Separado","Sí",35,42,30,0
"No","Medio bajo","LIMA","Mujer","Separado","Sí",35,36,600,0
NA,"Medio bajo","LIMA","Hombre","Soltero/a","Sí",30,73,NA,NA
"No","Medio bajo","LIMA","Hombre","Separado","Sí",25,0,450,125
"Sí","Medio bajo","LIMA","Hombre","Soltero/a","Sí",30,56,86,0
NA,"Medio bajo","LIMA","Hombre","Soltero/a","No",25,9,NA,NA
"No","Medio bajo","LIMA","Mujer","Separado","Sí",31,77,265,0
"No","Medio bajo","LIMA","Hombre","Casado/a","Sí",28,8,1400,150
"Sí","Medio bajo","LIMA","Mujer","Soltero/a","Sí",31,50,600,0
"No","Medio bajo","LIMA","Mujer","Divorciado/a","Sí",52,67,210,0
"No","Medio bajo","LIMA","Mujer","Soltero/a","No",16,62,260,0
NA,"Medio bajo","LIMA","Hombre","Casado/a","Sí",35,78,NA,NA
"No","Medio bajo","LIMA","Mujer","Casado/a","Sí",33,57,900,0
"No","Medio bajo","LIMA","Hombre","Soltero/a","Sí",26,60,550,180
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",27,54,930,120
"No","Medio bajo","LIMA","Mujer","Conviviente","Sí",26,68,500,120
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",35,56,30,54
"No","Medio bajo","LIMA","Mujer","Conviviente","No",30,65,180,14
NA,"Medio bajo","LIMA","Mujer","Soltero/a","Sí",18,58,NA,NA
"No","Medio bajo","LIMA","Hombre","Separado","Sí",29,61,300,0
NA,"Medio bajo","LIMA","Mujer","Separado","Sí",47,51,NA,NA
NA,"Medio bajo","LIMA","Hombre","Conviviente","Sí",27,15,NA,NA
NA,"Medio bajo","LIMA","Hombre","Soltero/a","Sí",25,15,NA,NA
"No","Medio bajo","LIMA","Mujer","Conviviente","Sí",34,27,300,90
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",29,45,50,0
"No","Medio bajo","LIMA","Hombre","Soltero/a","No",27,66,1400,0
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",25,63,45,15
NA,"Medio bajo","LIMA","Mujer","Conviviente","Sí",24,54,NA,NA
NA,"Medio bajo","LIMA","Hombre","Conviviente","Sí",22,35,NA,NA
"No","Medio bajo","LIMA","Mujer","Conviviente","Sí",19,45,40,0
"No","Medio bajo","LIMA","Hombre","Separado","Sí",40,66,20,40
"No","Medio bajo","LIMA","Mujer","Conviviente","Sí",23,60,200,48
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",32,72,300,48
NA,"Medio","LIMA","Mujer","Separado","Sí",29,12,NA,NA
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",23,56,NA,NA
"No","Medio alto","LIMA","Mujer","Conviviente","Sí",29,54,900,239
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",23,72,300,0
NA,"Medio alto","LIMA","Hombre","Soltero/a","No",27,28,NA,NA
"No","Medio alto","LIMA","Mujer","Separado","Sí",31,66,250,0
NA,"Medio alto","LIMA","Mujer","Separado","No",47,72,NA,NA
"No","Medio alto","LIMA","Hombre","Soltero/a","No",18,48,250,0
"No","Medio alto","LIMA","Hombre","Soltero/a","No",16,48,180,0
"No","Medio","LIMA","Mujer","Soltero/a","Sí",24,40,300,0
NA,"Medio alto","LIMA","Mujer","Soltero/a","Sí",24,48,NA,NA
"Sí","Medio alto","LIMA","Mujer","Conviviente","Sí",32,54,850,0
"Sí","Medio alto","LIMA","Hombre","Conviviente","Sí",35,48,800,0
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",42,60,300,0
"No","Medio","LIMA","Mujer","Separado","Sí",46,84,250,0
NA,"Medio","LIMA","Hombre","Separado","Sí",30,90,NA,NA
"Sí","Medio","LIMA","Hombre","Conviviente","Sí",32,48,850,0
"Sí","Medio","LIMA","Hombre","Conviviente","Sí",33,48,465,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",32,59,90,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",31,84,1200,1091
"No","Alto","LIMA","Hombre","Conviviente","No",27,49,280,30
"No","Medio alto","LIMA","Mujer","Soltero/a","No",16,8,15,0
"Sí","Medio","LIMA","Mujer","Soltero/a","Sí",27,52,950,150
"No","Medio","LIMA","Mujer","Soltero/a","Sí",39,55,250,50
"No","Medio","LIMA","Hombre","Soltero/a","Sí",40,84,300,45
"No","Medio","LIMA","Hombre","Soltero/a","Sí",23,72,500,0
"No","Medio","LIMA","Hombre","Soltero/a","Sí",29,72,200,40
"No","Medio","LIMA","Mujer","Soltero/a","No",23,78,250,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",32,60,300,0
"No","Medio","LIMA","Mujer","Soltero/a","Sí",23,72,450,384
"No","Medio","LIMA","Mujer","Separado","Sí",31,61,950,360
NA,"Medio","LIMA","Hombre","Conviviente","Sí",32,66,NA,NA
"Sí","Medio","LIMA","Hombre","Soltero/a","Sí",27,60,350,30
"No","Medio","LIMA","Mujer","Viudo/a","No",50,16,40,0
NA,"Medio","LIMA","Mujer","Conviviente","Sí",35,16,NA,NA
"No","Medio","LIMA","Mujer","Conviviente","Sí",35,60,220,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",34,72,350,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",39,72,300,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",30,54,500,0
"Sí","Medio","LIMA","Hombre","Soltero/a","No",17,84,250,0
NA,"Medio","LIMA","Mujer","Conviviente","Sí",28,51,NA,NA
"Sí","Medio","LIMA","Hombre","Soltero/a","No",24,48,850,0
NA,"Medio alto","LIMA","Mujer","Casado/a","Sí",34,14,NA,NA
"No","Medio alto","LIMA","Hombre","Casado/a","Sí",34,72,300,0
"Sí","Medio alto","LIMA","Mujer","Casado/a","Sí",31,77,300,0
NA,"Medio alto","LIMA","Hombre","Casado/a","Sí",41,48,NA,NA
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",26,49,326,0
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",19,45,200,30
"No","Medio","LIMA","Mujer","Conviviente","Sí",41,48,300,30
"No","Medio","LIMA","Hombre","Soltero/a","No",15,72,200,0
"No","Medio alto","LIMA","Hombre","Casado/a","Sí",52,48,50,40
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",34,91,NA,NA
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",26,72,NA,NA
"No","Medio alto","LIMA","Mujer","Conviviente","No",23,72,180,72
"No","Medio alto","LIMA","Mujer","Soltero/a","Sí",30,42,200,36
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",35,48,NA,NA
"No","Medio alto","LIMA","Mujer","Conviviente","No",32,16,40,9
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",25,60,420,0
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",42,90,NA,NA
NA,"Medio alto","LIMA","Mujer","Conviviente","Sí",37,48,NA,NA
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",22,48,230,0
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",24,54,NA,NA
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",28,45,NA,NA
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",38,66,NA,NA
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",21,54,240,0
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",22,0,300,48
"No","Medio alto","LIMA","Hombre","Conviviente","No",21,84,250,0
"No","Medio alto","LIMA","Mujer","Conviviente","No",22,84,230,0
"No","Medio alto","LIMA","Mujer","Separado","Sí",24,42,175,0
NA,"Alto","LIMA","Hombre","Conviviente","Sí",38,54,NA,NA
"Sí","Medio alto","LIMA","Mujer","Conviviente","Sí",28,35,1000,0
"No","Medio alto","LIMA","Hombre","Casado/a","Sí",45,66,330,0
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",33,66,450,0
NA,"Medio alto","LIMA","Mujer","Conviviente","No",29,44,NA,NA
"No","Medio","LIMA","Hombre","Soltero/a","Sí",27,60,1600,0
"Sí","Medio","LIMA","Hombre","Conviviente","Sí",32,40,1600,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",34,50,300,0
NA,"Medio","LIMA","Mujer","Soltero/a","Sí",41,58,NA,NA
"No","Medio","LIMA","Hombre","Conviviente","Sí",31,66,300,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",24,60,200,0
"No","Medio","LIMA","Hombre","Soltero/a","Sí",21,48,1500,0
"No","Medio","LIMA","Hombre","Conviviente","No",34,66,700,0
"No","Medio","LIMA","Mujer","Conviviente","No",38,30,1700,0
"No","Medio alto","LIMA","Hombre","Casado/a","Sí",41,50,1500,0
"No","Medio alto","LIMA","Mujer","Casado/a","No",36,51,200,0
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",47,54,20,0
NA,"Medio alto","LIMA","Mujer","Conviviente","Sí",40,14,NA,NA
NA,"Medio alto","LIMA","Hombre","Conviviente","No",22,55,NA,NA
NA,"Medio alto","LIMA","Mujer","Conviviente","No",20,60,NA,NA
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",39,70,NA,NA
"Sí","Medio alto","LIMA","Hombre","Casado/a","Sí",30,55,580,0
NA,"Medio alto","LIMA","Mujer","Casado/a","Sí",27,16,NA,NA
NA,"Medio alto","LIMA","Mujer","Conviviente","Sí",55,54,NA,NA
"No","Medio alto","LIMA","Hombre","Conviviente","No",23,72,30,0
NA,"Medio alto","LIMA","Hombre","Soltero/a","Sí",44,98,NA,NA
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",36,48,NA,NA
"No","Medio alto","LIMA","Mujer","Conviviente","No",21,66,300,0
"No","Medio alto","LIMA","Mujer","Separado","Sí",33,36,43,0
NA,"Medio alto","LIMA","Hombre","Conviviente","No",23,60,NA,NA
NA,"Medio alto","LIMA","Hombre","Conviviente","No",33,48,NA,NA
"No","Medio alto","LIMA","Mujer","Conviviente","No",27,52,300,0
NA,"Medio alto","LIMA","Hombre","Soltero/a","Sí",27,56,NA,NA
"No","Medio","LIMA","Hombre","Soltero/a","Sí",26,84,50,0
"No","Medio","LIMA","Mujer","Separado","No",24,64,960,400
"No","Medio","LIMA","Mujer","Conviviente","Sí",40,92,250,12
NA,"Medio","LIMA","Hombre","Conviviente","Sí",41,108,NA,NA
NA,"Medio","LIMA","Hombre","Soltero/a","No",16,5,NA,NA
"Sí","Medio","LIMA","Hombre","Casado/a","Sí",53,48,2000,0
"Sí","Medio","LIMA","Mujer","Casado/a","Sí",41,72,40,0
"No","Medio","LIMA","Mujer","Separado","Sí",46,60,500,0
NA,"Medio","LIMA","Hombre","Separado","Sí",24,42,NA,NA
"No","Medio","LIMA","Hombre","Soltero/a","Sí",16,54,30,0
"Sí","Medio","LIMA","Hombre","Conviviente","Sí",23,66,550,40
"No","Medio","LIMA","Hombre","Conviviente","No",23,67,500,56
"No","Medio","LIMA","Mujer","Casado/a","Sí",30,62,500,122
"No","Medio","LIMA","Hombre","Casado/a","Sí",27,80,250,0
"No","Medio","LIMA","Mujer","Separado","Sí",42,24,33,10
NA,"Medio","LIMA","Mujer","Soltero/a","No",19,24,NA,NA
NA,"Medio","LIMA","Mujer","Casado/a","No",37,48,NA,NA
"No","Medio","LIMA","Hombre","Casado/a","Sí",38,66,450,0
NA,"Medio","LIMA","Hombre","Conviviente","Sí",36,28,NA,NA
"No","Medio","LIMA","Mujer","Soltero/a","No",19,112,NA,NA
"Sí","Medio","LIMA","Hombre","Conviviente","Sí",36,60,350,60
"No","Medio","LIMA","Hombre","Separado","Sí",24,48,40,0
NA,"Medio","LIMA","Hombre","Conviviente","Sí",29,58,NA,NA
"No","Medio","LIMA","Mujer","Conviviente","Sí",42,66,50,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",23,72,650,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",23,82,350,0
NA,"Medio","LIMA","Hombre","Soltero/a","Sí",18,72,NA,NA
"No","Medio","LIMA","Hombre","Separado","Sí",23,72,700,0
"No","Medio","LIMA","Hombre","Separado","Sí",23,82,50,0
NA,"Medio","LIMA","Hombre","Separado","Sí",22,61,NA,NA
"No","Medio","LIMA","Hombre","Conviviente","No",24,84,200,0
NA,"Medio","LIMA","Mujer","Conviviente","No",23,77,NA,NA
"No","Medio","LIMA","Mujer","Conviviente","No",20,60,120,0
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",38,42,NA,NA
"Sí","Medio alto","LIMA","Hombre","Conviviente","Sí",36,84,1400,120
"No","Medio alto","LIMA","Mujer","Conviviente","Sí",31,39,180,0
"No","Medio alto","LIMA","Hombre","Casado/a","Sí",27,72,440,0
"No","Medio alto","LIMA","Mujer","Casado/a","Sí",30,54,250,60
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",35,60,250,48
